,Solar 1,Solar 2,Solar 3,Solar 4,Solar 5,Solar 6,Albedo 1,Albedo 2,Albedo 3,Albedo 4,Albedo 5,Albedo 6,IR Terra 1,IR Terra 2,IR Terra 3,IR Terra 4,IR Terra 5,IR Terra 6,Total 1,Total 2,Total 3,Total 4,Total 5,Total 6
700,381.133753719155,0.0,0.0,1312.7932288734378,0,0,0.0,21.312400398906725,77.84549493317549,25.524744942057694,23.3819974728412,23.39168744851981,0.0,61.25767853593822,223.7492828040192,73.365110973262,67.20626761464659,67.23411925988745,381.133753719155,82.57007893484494,301.5947777371947,1411.6830847887575,90.5882650874878,90.62580670840725
701,366.9324580417147,0.0,0.0,1316.8331599847663,0,0,0.0,20.30990366878311,74.19699361011007,24.33062438385133,22.28580948690909,22.294052208547175,0.0,61.244778628332234,223.74199910773098,73.3693142310881,67.20314831806941,67.22800435235949,366.9324580417147,81.55468229711535,297.9389927178411,1414.5330985997057,89.4889578049785,89.52205656090666
702,352.68835669456604,0.0,0.0,1320.719471747156,0,0,0.0,19.305458788090693,70.54005717269426,23.133500763110188,21.18711183995968,21.194000549740498,0.0,61.2318788206653,223.73465868968322,73.37342929650333,67.1999914109578,67.22184060123915,352.68835669456604,80.53733760875599,294.2747158623775,1417.2264018067694,88.38710325091748,88.41584115097965
703,338.4031113685293,0.0,0.0,1324.451710790582,0,0,0.0,18.299185893279443,66.87512265693262,21.93352013645649,20.08603692399852,20.09166590163809,0.0,61.21897941134061,223.72726201820856,73.37745654275756,67.19679706392252,67.2156285173125,338.4031113685293,79.51816530462006,290.6023846751412,1419.762687469796,87.28283398792104,87.30729441895059
704,324.07838855420573,0.0,0.0,1328.0294417188609,0,0,0.0,17.291205244856336,63.202627909659725,20.7308288821613,18.982717372143725,18.98718189239682,0.0,61.20608070880742,223.7198095834353,73.38139636619545,67.19356546285462,67.20936862886113,324.07838855420573,78.49728595366375,286.922437493095,1422.1416669672178,86.17628283499835,86.19655052125795
705,309.7158593475735,0.0,0.0,1331.4522471604432,0,0,0.0,16.28163721213301,59.52301153382385,19.525573679584237,17.877286041057555,17.880682330638844,0.0,61.19318303164594,223.71230189736391,73.38524918626135,67.19029680899064,67.20306148168717,309.7158593475735,77.47482024377895,283.23531343118776,1424.3630700262888,85.0675828500482,85.08374381232602
706,295.3171992550264,0.0,0.0,1334.719727817105,0,0,0.0,15.270602257979483,55.83671283374017,18.317901488590408,16.76987599336073,16.77230118730023,0.0,61.180286708649604,223.70473949393258,73.38901544548803,67.1869913189699,67.1967076391278,295.3171992550264,76.4508889666291,279.54145232767274,1426.4266447511834,83.95686731233063,83.96900882642802
707,280.8840879979315,0.0,0.0,1337.8315025105255,0,0,0.0,14.25822092358316,52.14417176031402,17.107959528949724,15.660620480031143,15.662172577484345,0.0,61.16739207890078,223.69712292907377,73.39269560947838,67.1836492248851,67.19030768206383,280.8840879979315,75.42561300248394,275.8412946893878,1428.3321576489536,82.84426970491624,82.85248025954817
708,266.4182093166569,0.0,0.0,1340.7872082267588,0,0,0.0,13.244613813210215,48.44582885622261,15.895895259716706,14.549652922784208,14.550430742317458,0.0,61.154499491836575,223.68945278075847,73.39629016687915,67.18027077432335,67.1838622089187,266.4182093166569,74.3991133050468,272.13528163698106,1430.0793936533548,81.72992369710755,81.73429295123616
709,251.92125077416355,0.0,0.0,1343.5865001585796,0,0,0.0,12.229901578985919,44.742125201105935,14.681856358608055,13.437106896469185,13.437210030806545,0.0,61.14160930731576,223.68172964903425,73.39979962934228,67.17685623048816,67.17737183556643,251.92125077416355,73.37151088630168,268.4238548501402,1431.6681561465298,80.61396312695734,80.61458186637297
710,237.39490355913085,0.0,0.0,1346.229051745709,0,0,0.0,11.214204905679187,41.03350235672293,13.465990701368058,12.323116111364621,12.322644881791044,0.0,61.128721895669294,223.67395415604724,73.40322453148026,67.173405871883,67.17083719565545,237.39490355913085,72.34292680134848,264.7074565127702,1433.0982669785574,79.49652198324763,79.4934820774465
