,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,Tempo
368,3.977845885134926,1.099557428118037,0.0,-4534.88971133986,-2398.020352529701,-4721.946140494394,-42.1392708964453,-167.32247114180154,2022-11-10 19:01:30,3690.0
369,3.9886259552894594,1.0995574281194507,0.0,-4477.162416243542,-2420.2677043288622,-4765.328481013293,-42.6288810591938,-166.84512687811346,2022-11-10 19:01:40,3700.0
370,3.9994060254439927,1.0995574281208649,0.0,-4418.909553091989,-2442.230939456655,-4808.149897019083,-43.11613524841569,-166.35958056282254,2022-11-10 19:01:50,3710.0
371,4.010186095598526,1.0995574281222784,0.0,-4360.137966304761,-2463.907483208722,-4850.405354939906,-43.600954466607135,-165.86559999599095,2022-11-10 19:02:00,3720.0
372,4.020966165753059,1.0995574281236926,0.0,-4300.854560765506,-2485.2947944494817,-4892.089887649188,-44.083256851166894,-165.36294730086897,2022-11-10 19:02:10,3730.0
373,4.031746235907592,1.0995574281251064,0.0,-4241.066301011006,-2506.3903659002617,-4933.198595030354,-44.562957564543005,-164.85137889488828,2022-11-10 19:02:20,3740.0
374,4.0425263060621255,1.099557428126519,0.0,-4180.780210413991,-2527.1917244233864,-4973.726644533634,-45.03996868138419,-164.33064547791935,2022-11-10 19:02:30,3750.0
375,4.053306376216659,1.0995574281279323,0.0,-4120.003370359899,-2547.6964313022268,-5013.669271724749,-45.514199072807145,-163.8004920401583,2022-11-10 19:02:40,3760.0
376,4.064086446371192,1.099557428129347,0.0,-4058.742919417523,-2567.9020825172024,-5053.021780825695,-45.985554287923584,-163.26065789223324,2022-11-10 19:02:50,3770.0
377,4.074866516525725,1.09955742813076,0.0,-3997.006052503795,-2587.8063090177006,-5091.779545247294,-46.453936432813414,-162.71087672035955,2022-11-10 19:03:00,3780.0
378,4.085646586680259,1.0995574281321734,0.0,-3934.8000200427523,-2607.4067769898916,-5129.93800811371,-46.919244047170544,-162.1508766696289,2022-11-10 19:03:10,3790.0
379,4.096426656834793,1.0995574281335874,0.0,-3872.132127118751,-2626.7011881204103,-5167.4926827787685,-47.38137197890205,-161.580380458784,2022-11-10 19:03:20,3800.0
380,4.107206726989326,1.0995574281350007,0.0,-3809.0097326241275,-2645.6872798559325,-5204.439153334049,-47.84021125701421,-160.9991055301116,2022-11-10 19:03:30,3810.0
381,4.1179867971438595,1.0995574281364138,0.0,-3745.440248401285,-2664.362825658566,-5240.7730751088075,-48.2956489631825,-160.4067642383775,2022-11-10 19:03:40,3820.0
382,4.128766867298394,1.099557428137827,0.0,-3681.4311383794166,-2682.7256352571026,-5276.490175161564,-48.74756810247341,-159.80306408302906,2022-11-10 19:03:50,3830.0
383,4.139546937452926,1.09955742813924,0.0,-3616.9899177058783,-2700.7735548940404,-5311.586252763411,-49.195847473760296,-159.18770798819762,2022-11-10 19:04:00,3840.0
384,4.150327007607459,1.0995574281406528,0.0,-3552.1241518723677,-2718.504467568436,-5346.057179873013,-49.640361540463246,-158.56039463534512,2022-11-10 19:04:10,3850.0
385,4.161107077761992,1.0995574281420646,0.0,-3486.841455836045,-2735.9162932745285,-5379.89890160319,-50.08098030233498,-157.92081885370786,2022-11-10 19:04:20,3860.0
